branch_code,bic_code_swift,bank_name,bank_branch,bank_branch_address,city,bank_phone,bank_fax
156637,NEDSZAJJ,NEDBANK LIMITED,PROTEA GARDENS,"SHOP 31, PROTEA GARDENS MALL CNR OLD POTCH & ALEKHINE RD, PROTEA SOUTH SOWETO",PROTEA SOUTH SOWETO,"(011 ), 527-5000","(011 ), 527-5034"
137421,NEDSZAJJ,NEDBANK LIMITED,PTA BLOED STREET,"SHOP 30 B BLOED STREET MALL, CNR LILLIAN NGOYI AND BLOED STREET, PRETORIA",GAUTENG,012 301-0600,012 301-0655
101182,NEDSZAJJ,NEDBANK LIMITED,QUAGGA MALL,"QUAGGA CENTRE, SHOP 46, CNR QUAGGA & CHURCH STREET, PRETORIA WEST",GAUTENG,012 306-0900,012 306-0916
133526,NEDSZAJJ,NEDBANK LIMITED,QUEENSBURGH KZN,"SHOP 15/16 SANLAM CENTRE RIDLEY PARK ROAD, QUEENSBURG,",,"(031 ), 489-6700/01","(031 ), 489-6710"
118420,NEDSZAJJ,NEDBANK LIMITED,QUEENSTOWN,"PERMANENT BUILDING THE HEXAGON, 93 CATHCART ROAD, QUEENSTOWN",EASTERN CAPE,"(045 ), 807-3200","(045 ), 807-3217"
120805,NEDSZAJJ,NEDBANK LIMITED,QUIGNEY,"29 CURRIE STREET, EAST LONDON,",EAST LONDON,"(043 ), 707-5500","(043 ), 707-5501"
185905,NEDSZAJJ,NEDBANK LIMITED,RAND ITT GAUTENG,"LAKEVIEW CAMPUS - 1ST FLOOR, 16 CONSTANTIA BOULEVARD, CONSTANTIA KLOOF",ROODEPOORT,011 710-3472,011 534-9353
101284,NEDSZAJJ,NEDBANK LIMITED,RANDBURG,"RANDBURG CITY MALL, CNR PRETORIUS, & OAK AVENUE, RANDBURG",GAUTENG,011 561-5900,011 561-5908
180305,NEDSZAJJ,NEDBANK LIMITED,RANDBURG CBD,"310 OAK AVENUE, , RANDBURG",GAUTENG,"(011), 348-1171/2","(011), 348-1183/2"
101038,NEDSZAJJ,NEDBANK LIMITED,RANDBURG G4S,"NEDBANK PARK 1, NO 6 PRESS AVENUE, SELBY",JOHANNESBURG,"(011 ), 4959096","(011 ),"
185241,NEDSZAJJ,NEDBANK LIMITED,RANDFONTEIN SQUARE,"SHOP 48 VILLAGE SQUARE MALL, 72 MAIN REEF ROAD, RANDFONTEIN",GAUTENG,"(011), 278-9100","(011), 278-9118"
151405,NEDSZAJJ,NEDBANK LIMITED,RANDRIDGE,"SHOP 224 RANDRIDGE MALL, C/O JOHN BOTHA & KAYBURNE AVENUE, RANDPARK RIDGE",RANDBURG,"(011 ), 801-0400","(011 ), 801-0420"
185105,NEDSZAJJ,NEDBANK LIMITED,RECONCILIATION SERVICES,"LAKEVIEW CAMPUS, 1ST FLOOR, 16 CONSTANTIA BOULEVARD, CONSTANTIA KLOOF",ROODEPOORT,011 534-6296,011 534-9341
175705,NEDSZAJJ,NEDBANK LIMITED,REGENT HOUSE,"REGENT HOUSE, 408 WEST STREET,","DURBAN , KWA-ZULU NATAL","(031), 310-6970","(031), 310-6983"
173405,NEDSZAJJ,NEDBANK LIMITED,RELATIONSHIP AREA,"1ST FLOOR BLOCK F NEDCOR SANDTON, 135 RIVONIA ROAD,",SANDTON,"(011), 295-8175","(011), 294-8175"
117905,NEDSZAJJ,NEDBANK LIMITED,RETAIL CREDIT PIP,"6 PRESS AVE, NEDBANK PARK 1, 2ND FLOOR, SELBY, CROWN MINES","JOHANNESBURG, GAUTENG",011 495-8264,011 294-6138
101091,NEDSZAJJ,NEDBANK LIMITED,RETAIL FINANCE DIVISION,"KABOKWENI PLAZA SHOP 3, JUNCTION OF KANYAMAZANE & PALASTON ROADS, KABOKWENI",MPUMALANGA,013 796-8800,013 796-8830
101029,NEDSZAJJ,NEDBANK LIMITED,RICHARD BAY G4S,"NEDBANK RIDGESIDE CAMPUS, 2 NCONDO PLACE, DURBAN",KWAZULU NATAL,"(031 ), 536-5525","(031 ), 364-0252"
130230,NEDSZAJJ,NEDBANK LIMITED,RICHARDS BAY,"MIBO PLAZA, 12 HAITI DRIVE, RICHARDS BAY",KWA-ZULU NATAL,"(035 ), 901-1900","(035 ), 901-1940"
157405,NEDSZAJJ,NEDBANK LIMITED,RICHARDS BAY MHATHUZE,"SHOP 1 & 2 BELLINGHAM PARK, , RICHARDS BAY",KWA-ZULU NATAL,"(035 ), 780-8060","(035 ), 780-8058"
153205,NEDSZAJJ,NEDBANK LIMITED,RIVERSDALE,"CNR MAIN & VAN DEN BERG STREET, , RIVERSDALE",,"(028 ), 713-8200","(028 ), 713-8201"
173952,NEDSZAJJ,NEDBANK LIMITED,RIVERSIDE MALL,"SHOP 11 ENTRANCE 3, RIVERSIDE MALL, NELSPRUIT NORTH",MPUMALANGA,"(013 ), 757-9000/1/2/3","(013 ), 757-9019"
196905,NEDSZAJJ,NEDBANK LIMITED,RIVONIA,"SHOP 2 1ST FLOOR RIVONIA, VILLAGE CNR RIVONIA BOULEVARD & MUTUAL ROAD, RIVONIA",GAUTENG,"(011 ), 233-3900","(011 ), 233-3940/41"
122110,NEDSZAJJ,NEDBANK LIMITED,ROBERTSON,"47 VAN REENEN STREET, , ROBERTSON",,"(023 ), 626-7020","(023 ), 626-7021"
122705,NEDSZAJJ,NEDBANK LIMITED,ROCKLANDS,"KENWORTH CENTRE, CNR MOSHOESHOE AND MJIBA ROAD, ROCKLANDS","BLOEMFONTEIN, FREE STATE","(023), 426-7020","(023), 626-7021"
104809,NEDSZAJJ,NEDBANK LIMITED,RONDEBOSCH,"SHOP 25 , 2ND FLOOR, RONDEBOSCH MAIN 51 - 81 MAIN ROAD, RONDEBOSCH",,"(021), 658-4160","(021), 658-4171"
157705,NEDSZAJJ,NEDBANK LIMITED,ROODEPOORT CITY,"53 VAN WYK STREET, REDEPOORT CITY, ROODEPOORT",GAUTENG,"(011 ), 761-0610","(011 ), 761-0624/18"
197705,NEDSZAJJ,NEDBANK LIMITED,ROSEBANK,"SHOP 127,128,129 THE MALL ROSEBANK, 50 BATH AVENUE, ROSEBANK",GAUTENG,"(011 ), 277-5000","(011 ), 277-5074"
191505,NEDSZAJJ,NEDBANK LIMITED,ROSETTENVILLE,"SHOP L31,ROSETTENVILLE JUNTION, GERANIUM STREET, ROSETTENVILLE",,"(011 ), 682-4600","(011 ), 682-4620"
167245,NEDSZAJJ,NEDBANK LIMITED,ROSSLYN PLAZA,"NEDBANK PLAZA, KOTZENBERG STREET, ROSSLYN",GAUTENG,"(012 ), 564-0080","(012 ), 564-0098"
101123,NEDSZAJJ,NEDBANK LIMITED,RRB AMANZIMTOTI,"SHOPF73 GALLERIA, CNR MOSS KOLNICK & N2 UMBOGINWINI AMANZIMTOTI,",,"(031 ), 922-1740","(031 ), 922-1747"
101120,NEDSZAJJ,NEDBANK LIMITED,RRB BLOEMFONTEIN,"1ST FLOOR SHOP 27 & 28, PRELLER SQUARE LOUW WEPE NER STREET, BLOEMFONTEIN",,"(051 ), 406-1438","(051 ), 406-1443"
101139,NEDSZAJJ,NEDBANK LIMITED,RRB CENTURION MIDRAND,"1ST FLOOR JEAN VILLAGE SHOPPING CENTRE, C/O JEAN AVE & GERHARD STREET, CENTURION",,"(021 ), 644-4600","(021 ), 644-4615"
101297,NEDSZAJJ,NEDBANK LIMITED,RRB CLAREMONT,"20-22 VINEYARD ROAD, SHOP G40 CAVENDISH SQUARE, CLAREMONT",WESTERN CAPE,021 670-5900,021 670-5932
101143,NEDSZAJJ,NEDBANK LIMITED,RRB CPT CDB,"NEDBANK CENTRE, 10TH FLOOR 57 HEERENGRACT STREET, CAPE TOWN",,"(021 ), 412-3500","(021 ), 412-4315"
101142,NEDSZAJJ,NEDBANK LIMITED,RRB CPT CENTRAL SUBURBS,"1ST FLOOR HOWARD CENTRE, CNR HOWARD AND FOREST DRIVE PINELANDS,",,"(021 ), 532-5260","(021 ), 532-5281"
101117,NEDSZAJJ,NEDBANK LIMITED,RRB CPT NORTHERN SUBURBS,"THE BRIDGE CENTRE, 304 DURBANROAD BELLVILLE,",,"(021 ), 915-3010","(021 ), 915-3045"
101140,NEDSZAJJ,NEDBANK LIMITED,RRB CPT SOUTHERN SUBURBS,"24 PROTEA ROAD, CLAREMONT,",,"(021 ), 673-6140","(021 ), 673-6142"
101141,NEDSZAJJ,NEDBANK LIMITED,RRB CPT WESTERN SUBURBS,"WEST OFFICE TOWERS, 1ST FLOOR CENTURY BOULEVARD, CANAL WALK",,"(021 ), 526-6140","(021 ), 526-6181"
101125,NEDSZAJJ,NEDBANK LIMITED,RRB EASTLONDON & MTHATHA,"1ST FLOOR, 345 MAIN ROAD PAARL,",,"(021 ), 807-7640","(021 ), 807-7660"
101128,NEDSZAJJ,NEDBANK LIMITED,RRB EXECUTIVE BANKING,"135 RIVONIA ROAD SANDOWN, BLOCK I LOWER GROUND PHASE 2, SANDTON",,011 295-6283,011 294-6283
101144,NEDSZAJJ,NEDBANK LIMITED,RRB GREATER PMB AREA HINTERL,"NEDBANK CORNER 2ND FLOOR, REDLANDS ESTATE 1 GEORGE MACFARLANE WEMBLEY, PIETERMARITZBURG",,"(033 ), 897-7250","(033 ), 897-7276/7"
101119,NEDSZAJJ,NEDBANK LIMITED,RRB GREATER WINELANDS,"SHOP226, SOMERSET MALL SOMERSET WEST,",,"(021 ),","(021 ),"
101131,NEDSZAJJ,NEDBANK LIMITED,RRB JOZI CENTRAL EAST,"11 - 14TH AVENUE, NORTHMEAD, BENONI",,011 744-9900,011 744-9969
101122,NEDSZAJJ,NEDBANK LIMITED,RRB KWAZULU NATAL SBS,"NO9TH E BOULEVARD GROUND FLOOR, WEST WAY OFFICE PARK, WESTVILLE",,"(031 ), 251-7100","(031 ), 364-0058"
101341,NEDSZAJJ,NEDBANK LIMITED,RRB MTHATHA,"NO.35 NELSON MANDELA DRIVE, , MTHATHA",,047 520-8300,
101136,NEDSZAJJ,NEDBANK LIMITED,RRB NORTH WEST,"NEDBANK BUILDING, 92 BUFFELDOORN ROAD FLAMWOOD, KLERKSDORP",,"(021 ), 530-0940","(021 ), 523-0948"
101126,NEDSZAJJ,NEDBANK LIMITED,RRB PE UITENHAGE SURROUNDS,", ,",,,
101138,NEDSZAJJ,NEDBANK LIMITED,RRB PRETORIA CBD WEST,"NEDBANK PLAZA, CNR STEVE BIKO & MADIBA STR ARCADIA, PRETORIA",,"(021 ), 301-0600","(021 ), 301-0655"
101135,NEDSZAJJ,NEDBANK LIMITED,RRB PRETORIA EAST,"NEDBANK MENLYN MAINE CNR ARAMIS & CONSTELLATION, STREET WATER KLOOF GLEN EXT2, PRETORIA",,"(012 ), 436-7000","(012 ),"
101205,NEDSZAJJ,NEDBANK LIMITED,RRB RICHARDS BAY,"MIBO PLAZA , 12 HAITI HIVE, CBD, RICHARDS BAY",,035 901-1900,035 901-1950
101130,NEDSZAJJ,NEDBANK LIMITED,RRB RIVONIA ARTERIAL,"135 RIVONIA ROAD SANDOWN, BLOCK I LOWER GROUND PHASE 2, SANDTON",,011 295-6384,011 294-6384
101134,NEDSZAJJ,NEDBANK LIMITED,RRB THE GLEN,"THE GLEN SHOPPING CENTRE SHOPV1, CNR LETABA & ORPEN STREET, EASTCLIFF OAKDEAN",,"(011 ), 681-5741","(011 ), 681-5752"
101137,NEDSZAJJ,NEDBANK LIMITED,RRB TSHWANE FAR EAST & NORTH,"FIN FORUM, 1ST FLOOR SHOP 12A CNR DR VD MERWE & ZAMBESI, MONTANA",,"(021 ), 530-0940","(021 ), 530-0948"
101118,NEDSZAJJ,NEDBANK LIMITED,RRB TYGERBERS WINELANDS,"NEDBANK PLATETEKLOOF 2NDFLOOR, BLOULELIE STREET PLATETEKLOOF, CAPE TOWN",,"(021 ), 928-2354","(021 ), 928-2010"
101124,NEDSZAJJ,NEDBANK LIMITED,RRB WESKUS SWART LAND GRPAARL,"1ST FLOOR, 345 MAINROAD PAARL,",,"(021 ), 807-7640","(021 ), 807-7660"
101121,NEDSZAJJ,NEDBANK LIMITED,RRB WESTVILLE MALL,"PRIVATE BANK HOUSE, 9TH BOULEVARD WESTWAY OFFICE PARK, WESTVILLE",,"(031 ), 251-7100","(031 ), 251-7152"
143946,NEDSZAJJ,NEDBANK LIMITED,RUSTENBURG CBD,"111 FATIMA BHAYAT STREET, , RUSTENBURG",,"(014 ), 594-9880","(014 ), 594-9898"
101262,NEDSZAJJ,NEDBANK LIMITED,RUSTENBURG CSC,"135 FATIMA BHAYAT DRIVE, , RUSTENBURG",NORTH WEST,014 591-9160,014 591-9169
101018,NEDSZAJJ,NEDBANK LIMITED,RUSTENBURG G4S,"NEDHILL OFFICE PARK, 665 DUNCAN STREET, HATFIELD",PRETORIA,"(012 ), 366-2017","(012 ), 011 495-8345"
101263,NEDSZAJJ,NEDBANK LIMITED,RUSTENBURG MIDTOWN MALL CSC,"135 FATIMA BHAYAT DRIVE, DRIVE & CNR RESIDENT THABO MBEKI STREET, RUSTENBURG",NORTH WEST,014 591-9160,014 591-9169
133305,NEDSZAJJ,NEDBANK LIMITED,SA SCOTTISH,"24 ACHTER ROAD, PAULSHOF, SUNNINGHILL",GAUTENG,011 667-5217,011 667-0981
102109,NEDSZAJJ,NEDBANK LIMITED,SALT RIVER CAPE,"296 VICTORIA ROAD, , SALT RIVER",WESTERN CAPE,"(021 ), 442-4900","(021 ), 442-4902/1"
193305,NEDSZAJJ,NEDBANK LIMITED,SANDOWN,"SHOP LO5 CNR 135 RIVONIA ROAD &, MAUDE STREET, SANDOWN",SANDTON,"(011 ), 294-7800","(011 ), 301-1140"
197005,NEDSZAJJ,NEDBANK LIMITED,SANDTON,"SANDTON CITY, RIVONIA ROAD, SANDHURST","SANDTON , GAUTENG","(011), 302-4800","(011), 302-4864"
141848,NEDSZAJJ,NEDBANK LIMITED,SAVANNAH,"SHOP 54 SAVANNAH CENTRE, GRIMM & THABO MBEKI STREET, FAUNA PARK",POLOKWANE,"(015 ), 296-5000/1-7","(015 ), 296-5012"
174905,NEDSZAJJ,NEDBANK LIMITED,SBS SPECIALIST,", ,",,"(086), 1100033","(086), 294-5783"
101355,NEDSZAJJ,NEDBANK LIMITED,SBV BETHLEHEM,"115 WEST STREET BLOCK B, , SANDTON",GAUTENG,011 500-6250,011 500-5655
124150,NEDSZAJJ,NEDBANK LIMITED,SBV BLOEMFONTEIN,"BLOEMFONTEIN CAMPUS CNR 2ND AVENUE, & HENRY STREET, WESTDENE",FREE STATE,051 400-5945,011 500-8352
101094,NEDSZAJJ,NEDBANK LIMITED,SBV BURGERSFORT,"MENLYN MAINE BUILDING CNR ARAMIST, 7 CONSTELLATOON ST WATERKLOOF GLEN EXT 2, PRETORIA",GAUTENG,012 436-7714,011 495-8345
113205,NEDSZAJJ,NEDBANK LIMITED,SBV EAST RAND,"16 CONSTANTIA BOULEVARD, CONTANTIA KLOOF, ROODEPOORT",GAUTENG,011 671-7042,011 495-9096
101179,NEDSZAJJ,NEDBANK LIMITED,SBV EASTGATE MALL,"WOOLWORTHS DELIVERY ENTRANCE GREENSTONE SHOPPING, CENTRE 1 STONRIDGE DRIVE, GREENSTONE EDENVALE",GAUTENG,011 452-9973,
199105,NEDSZAJJ,NEDBANK LIMITED,SBV GEORGE,"6 OAKDALE STREET, , CAPE TOWN",WESTERN CAPE,"(021), 910-7300","(021), 910-7301"
179805,NEDSZAJJ,NEDBANK LIMITED,SBV JOHANNESBURG,"16 CONSTANTIA BOULEVARD, CONSTANTIA KLOOF, ROODEPOORT",GAUTENG,011 671-7042,011 495-8345
140733,NEDSZAJJ,NEDBANK LIMITED,SBV KIMBERLEY,"C/O NEBANK BETLEM, 17 B PRESIDENT BOSHOFF STREET, BETHLEHEM",,051 400-5945,011 500-8352
101011,NEDSZAJJ,NEDBANK LIMITED,SBV LOUIS TRICHARDT CASH CENTR,"LOT 2267 UNIKA STREET, NO.6 PRESS AVENUE, LOUIS TRICHARDT","JOHANNESBURG, GAUTENG",011 495-9559,011 495-8345
101352,NEDSZAJJ,NEDBANK LIMITED,SBV MAHIKENG,"SHOP 43 MEGA CITY SHOPPING MALL, , MMABATHA",NORTH WEST,082 881-4997,
167305,NEDSZAJJ,NEDBANK LIMITED,SBV MIDRAND,"16 CONSTANTIA BOULEVARD, CONSTANTIA KLOOF, ROODEPOORT",GAUTENG,011 671-7042,011 495-9564
101356,NEDSZAJJ,NEDBANK LIMITED,SBV MTHATHA,"115 WEST STREET BLOCK B, , SANDTON",GAUTENG,011 500-6250,011 500-5655
123152,NEDSZAJJ,NEDBANK LIMITED,SBV NELSPRUIT,"16 CONSTANTIA BOULEVARD, CONSTANTIA KLOOF, ROODEPOORT",GAUTENG,011 671-7042,011 495-9096
101234,NEDSZAJJ,NEDBANK LIMITED,SBV NEWCASTLE,"2ND FLOOR CROSSINGS CENTRE C/O, , NELSPRUIT",MPUMALANGA,,
140048,NEDSZAJJ,NEDBANK LIMITED,SBV POLOKWANE,"16 CONSTANTIA BOULEVARARD, CONSTANTIA KLOOF, ROODEPOORT",GAUTENG,011 671-7042,011 495-8345
186037,NEDSZAJJ,NEDBANK LIMITED,SBV PORT SHEPSTONE,"23 PRINCESS ELIZABETH DRIVE, , PORT SHEPSTONE",KWA-ZULU NATAL,039 685-9600,039 684-0132
163245,NEDSZAJJ,NEDBANK LIMITED,SBV PRETORIA,"16 CONSTANTIA BOULEVARD, CONTANTIA KLOOF, ROODEPOORT",GAUTENG,011 671-7019,011 495-9064
127005,NEDSZAJJ,NEDBANK LIMITED,SBV RICHARDS BAY,"15 BETASTRAAL, ALTON, RICHARDS BAY",,"(035), 751-1822","(035), 751-1664"
136434,NEDSZAJJ,NEDBANK LIMITED,SBV RUSTENBURG,"16 CONTANTIA BOULEVARD, CONSTANTIA KLOOF, ROODEPOORT",GAUTENG,011 671-7042,011 495-9559
101357,NEDSZAJJ,NEDBANK LIMITED,SBV SILVERTON,"115 WEST STREET BLOCK B, , SANDTON",GAUTENG,011 500-6250,011 500-5655
101349,NEDSZAJJ,NEDBANK LIMITED,SBV SMCR BEDFORD CENTRE,"115 WEST STREET BLOCK B, , SANDTON",GAUTENG,011 671-7042,072 613-0181
176337,NEDSZAJJ,NEDBANK LIMITED,SBV VEREENIGING,"BLOEMFONTEIN CAMPUS CNR 2ND AVENUE, & HENRY STREET, WESTDENE",FREE STATE,016 910-2500,016 910-2516
101354,NEDSZAJJ,NEDBANK LIMITED,SBV WELKOM,"115 WEST STREET BLOCK B, , SANDTON",GAUTENG,011 500-6250,011 500-5655
186305,NEDSZAJJ,NEDBANK LIMITED,SCHEME OMG WEST CAPE,"12TH FLOOR ,, 100 MAIN STREET, JOHANNESBURG",GAUTENG,"(011), 630-6750","(011), 630-7202"
134125,NEDSZAJJ,NEDBANK LIMITED,SCOTTSVILLE KZN,"SHOP 9 NEDBANK PLAZA, 60 ALAN PATON ROAD, SCOTTSVILLE",PIETERMARITZBURG,033 392-7395,033 392-7395/7
188205,NEDSZAJJ,NEDBANK LIMITED,SCS OMNI,"LAKEVIEW CAMPUS 16 CONSTANTIA, BOULEVARD, CONSTANTIA KLOOF",ROODEPOORT,011 534-6634,011 667-2647
135849,NEDSZAJJ,NEDBANK LIMITED,SEBOKENG,"UNIT 10 GROUND LEVEL, THABONG SHOPPING CENTRE, MOSHOESHOE",SEBOKENG,"(016), 592-8560","(016), 592-8551"
193442,NEDSZAJJ,NEDBANK LIMITED,SELCOURT SPRINGS,"SHOP 17 SELCOURT TOWERS CENTRE, CNR WIT RAMONA HEWITT ROADS, SELCOURT","SPRINGS, GAUTENG","(011 ), 363-9020","(011 ), 363-9035"
171905,NEDSZAJJ,NEDBANK LIMITED,SERVCON HOUSING,"33 HOOFD STREET, FORUM 4 LEVEL 1, BRAAMPARK",JOHANNESBURG GAUTENG,"(011), 710-2000","(011), 667-5275"
139728,NEDSZAJJ,NEDBANK LIMITED,SHELLY BEACH,"SHOP 26, SOUTH COAST MALL, IZOTSHA ROAD, SHELLY BEACH",KWA-ZULU NATAL,"(039 ), 315-9600","(039 ), 315-9625"
195205,NEDSZAJJ,NEDBANK LIMITED,SIEMERT ROAD JHB,"35 SIEMERT ROAD, , DOORNFONTEIN",GAUTENG,"(011), 406-3960","(011), 406-3985"
123405,NEDSZAJJ,NEDBANK LIMITED,SIGNET TERRACE,"SHOP 45A , SIGNET TERRACE, CNR GUINEA FOWL & GEMSBOK STR , EXT 1, LENASIA","JOHANNESBURG , GAUTENG","(011), 213-0900","(011), 213-0917"
187042,NEDSZAJJ,NEDBANK LIMITED,SIMMONDS STREET SCHEMES,"12TH FLOOR, 100 MAIN STREET, JOHANNESBURG",GAUTENG,"(011), 630-6750","(011), 630-6825"
167545,NEDSZAJJ,NEDBANK LIMITED,SIYAKA EFFICIENCIES,"CNR CHURCH / ANDRIES STREET PRETORIA, PRETORIA SENTRAAL,",,"(012), 338-6000","(012), 338-6400"
135705,NEDSZAJJ,NEDBANK LIMITED,SMALL BUSINESS,"3RD FLOOR NEDCOR PARK 1, 6 PRESS AVENUE, SELBY","JOHANNESBURG , GAUTENG","(011), 495-8316/8362","(011), 495-8113"
114145,NEDSZAJJ,NEDBANK LIMITED,SOMERSET MALL,"SHOP 226, SOMERSET MALL, SOMERSET WEST",WESTERN CAPE,"(021 ), 850-1500","(021 ), 850-1555"
105605,NEDSZAJJ,NEDBANK LIMITED,SOMERSET WEST,"CNR MAIN + VICTORIA STREET, SOMERSET WEST,",,"(021), 850-6925","(021), 851-2249"
106012,NEDSZAJJ,NEDBANK LIMITED,SOMERSET WEST,"7 LOURENS STREET, , SOMERSET WEST",WESTERN CAPE,"(021), 840-2000","(021), 840-2008"
101212,NEDSZAJJ,NEDBANK LIMITED,SONATA LANE MITCHELLS PLAIN,"SHOP 1B, SONATA LANE CENTRE, SONATA LANE, , MITCHELLS PLAIN",WESTERN CAPE,021 378-2164,021 378-2170
110910,NEDSZAJJ,NEDBANK LIMITED,SONATE INSTORE,"PLATTEKLOOF OFFICE PARK, BLOULELIE STREET, CAPE TOWN",WESTERN CAPE,021 907-2900,021 928-2013
101266,NEDSZAJJ,NEDBANK LIMITED,SOSHANGUVE CROSSING,"SHOP 1 SOSHANGUVE CROSSING, ON THE NORTH WESTERN, CORNER, RUTH FIRST ROAD & AUBREY MATLALA STR, SOSHANGUVE",GAUTENG,,
166445,NEDSZAJJ,NEDBANK LIMITED,SOSHANGUVE THORN TREE,"SHOP 14 GROUND FLOOR THORN TREE, SHOPPING CENTRE CNR HEBRON & UMPHAFA ROADS, SOSHANGUVE",GAUTENG,"(012), 734-7067","(012), 734-7077"
154405,NEDSZAJJ,NEDBANK LIMITED,SOUTH COAST,"303 SMITH STREET, , DURBAN",KWA-ZULU NATAL,"(031), 300-5912","(031), 306-0601"
198105,NEDSZAJJ,NEDBANK LIMITED,SOUTHDALE,"WINKEL 12 - 14, SOUTHDALE WINKEL SENTRUM, ALAMEIN WEG, SOUTHDALE",,"(011 ), 433-5800","(011 ), 433-5808"
153405,NEDSZAJJ,NEDBANK LIMITED,SOUTHGATE,"SHOP L172 SOUTHGATE MALL, CNR RIFLE RANGE & COLUMBINE ROAD, MONDEOR",GAUTENG,"(011 ), 942-0500","(011 ), 942-0510"
101328,NEDSZAJJ,NEDBANK LIMITED,SOWETO CHRIS HANNI SQUARE CSC,"SHOP 2, CHRIS HANI SQUARE, BARA TAXI RANK ROAD, CHRIS HANI ROAD, DIEPKLOOF, SOWETO",GAUTENG,011 983-7500,011 500-7335
146105,NEDSZAJJ,NEDBANK LIMITED,SPECIAL PORTFOLIO,"2ND FLOOR BLOCK F NEDCOR SANDTON, 135 RIVONIA ROAD, SANDOWN",,"(011), 630-7111","(011), 294-8777"
150705,NEDSZAJJ,NEDBANK LIMITED,SPECIAL PORTFOLIO COMMERCIAL,"5TH FLOOR, BLOCK I, NEDCOR SANDTON, 135 RIVONIA ROAD, SANDOWN",GAUTENG,"(011), 630-7111","(011), 295-7395"
108505,NEDSZAJJ,NEDBANK LIMITED,SPECIALIST UNIT NFEF,"12TH FLOOR, 100 MAIN STREET, JOHANNESBURG",GAUTENG,"(011), 630-6818","(011), 630-6818"
106226,NEDSZAJJ,NEDBANK LIMITED,SPRINGFIELD,"SHOP 201-203, SPRINGFIELD RETAIL CENTRE, 2 LLALA AVENUE, SPRINGFIELD","DURBANK, KWAZULU NATAL",031 263-8600,031 263-8610
190742,NEDSZAJJ,NEDBANK LIMITED,SPRINGS,"SHOP 22,POST OFFICE AVENUE, THE AVENUE,",,"(011 ), 365-1240","(011 ), 365-1272"
101061,NEDSZAJJ,NEDBANK LIMITED,SS& A IN PERSONAL SMITH STR,"PROVINCIAL BUILDING, 458 SMITH STREET, DURBAN",KWAZULU NATAL,"(031 ), 3196500","(031 ), 3196503"
101153,NEDSZAJJ,NEDBANK LIMITED,SS&A CSC VANGATE MALL,"SHOP 100, VANGATE MALL, CNR VANGATE DRIVE &, KLIPFONTEIN ROAD, ATHLONE",WESTERN CAPE,825805851,
101156,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC BLAAUW VILLAGE,"BLAAUW VILLAGE, 283 BEN VILJOEN STREET, , PRETORIA NORTH",GAUTENG,012 316-0100,012 316-0109
101176,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC CHRIS HANI SQUAR,"SHOP 2 , CHRIS HANI SQUARE , BARA TAXI RANK ,, CHRIS HANI ROAD, DIEPKLOOF",GAUTENG,011 630-7344,011 630-6820
101158,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC COMMERCIAL ROAD,"24 COMMERCIAL ROAD, SIDWELL, , PORT ELIZABETH",EASTERN CAPE,041 407-1600,041 407-1608
101157,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC DOWN TOWN,"458 SMITH STREET, DOWNTOWN, , DURBAN",KWAZULU NATAL,031 319-6507,031 319-6534
101096,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC DURBAN WEST,"320 WEST STREET, , DURBAN",KWAZULU NATAL,031 365-0580,031 301-3464
101097,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC EMPANGENI,"17 BIYELA STREET, , EMPANGENI",KWAZULU NATAL,031 300-5426,031 300-5426
101152,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC GREENSTONE MALL,"SHOP U65, GREENSTONE SHOPPING CENTRE, CNR, MODDERFONTEIN ROAD & VAN RIEBEECK AVENUE, GREENSTONE HILL",GAUTENG,,
101098,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC KIMBERLY,"OLD MUTUAL CENTRE GROUND FLOOR, SHOP 16 CURRY YORK & JONES STR, KINBERLEY",NORTHERN CAPE,053 802-7900,053 802-7908
101177,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC MAITLAND STREET,"SHOP 4 , 136 MAITLAND STREET, , BLOEMFONTEIN",FREE STATE,051 410-5340,051 410-5360
101095,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC MIDRAND,"MIDCITY SHOPPING CENTRE SHOP 71, FIRST FLOOR 185 PRETORIA ROAD, MIDRAND",GAUTENG,011 652-1600,011 652-1615
101050,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC NELSPRUIT PLAZA,"SHOP 5, NELSPRUIT PLAZA, CNR BESTER & HENSHALL, STREET, NELSPRUIT",MPUMALANGA,013 754-1380,013 754-1388
101155,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC NEWCASTLE SCOTT,"58 SCOTT STREET, , NEWCASTLE",KWAZULU NATAL,,
101170,NEDSZAJJ,NEDBANK LIMITED,SS&A IN CSC PINE WALK,"SHOP 20, SHOPRITE CENTRE, 43 HOPE STREET, , KOKSTAD",KWAZULU NATAL,031 300-5426,031 300-5489
